lakeid,year4,daynum,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,deck,light,frlight,flagdepth,flagwtemp,flago2,flago2sat,flagdeck,flaglight,flagfrlight
"TB",2006,220,2006-08-08,1.75,1,1,"Quarterly",,,,1530,5.28,0.003,,,,,,,
"TB",2006,220,2006-08-08,2.00,1,1,"Quarterly",14.00,0.7,7.2,1547,2.78,0.002,,,,,,,
"TB",2006,220,2006-08-08,3.00,1,1,"Quarterly",8.30,0.5,4.5,,,,,,,,,,
"TB",2006,220,2006-08-08,4.00,1,1,"Quarterly",5.80,0.5,4.2,,,,,,,,,,
"TB",2006,220,2006-08-08,5.00,1,1,"Quarterly",4.60,0.4,3.3,,,,,,,,,,
"TB",2006,220,2006-08-08,6.00,1,1,"Quarterly",4.40,0.4,3.3,,,,,,,,,,
"TB",2006,220,2006-08-08,7.00,1,1,"Quarterly",4.30,0.4,3.3,,,,,,,,,,
"TB",2006,234,2006-08-22,0.00,1,1,"Non-chem",22.60,8.4,103.1,1815,916.08,0.505,,,,,,,
"TB",2006,234,2006-08-22,0.25,1,1,"Non-chem",,,,1832,450.62,0.246,,,,,,,
"TB",2006,234,2006-08-22,0.50,1,1,"Non-chem",,,,1849,209.76,0.113,,,,,,,
"TB",2006,234,2006-08-22,1.00,1,1,"Non-chem",21.50,7.3,87.7,1900,47.09,0.025,,,,,,,
"TB",2006,234,2006-08-22,1.25,1,1,"Non-chem",,,,1896,17.88,0.009,,,,,,,
"TB",2006,234,2006-08-22,1.50,1,1,"Non-chem",,,,1908,7.10,0.004,,,,,,,
"TB",2006,234,2006-08-22,1.75,1,1,"Non-chem",,,,1899,5.32,0.003,,,,,,,
"TB",2006,234,2006-08-22,2.00,1,1,"Non-chem",14.40,0.4,4.2,1914,3.27,0.002,,,,,,,
"TB",2006,234,2006-08-22,2.25,1,1,"Non-chem",,,,1956,2.11,0.001,,,,,,,
"TB",2006,234,2006-08-22,3.00,1,1,"Non-chem",8.70,0.3,2.7,,,,,,,,,,
"TB",2006,234,2006-08-22,4.00,1,1,"Non-chem",5.90,0.3,2.6,,,,,,,,,,
"TB",2006,234,2006-08-22,5.00,1,1,"Non-chem",5.00,0.3,2.5,,,,,,,,,,
"TB",2006,234,2006-08-22,5.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2006,234,2006-08-22,6.00,1,1,"Non-chem",4.60,0.3,2.5,,,,,,,,,,
"TB",2006,234,2006-08-22,7.00,1,1,"Non-chem",4.50,0.3,2.5,,,,,,,,,,
"TB",2006,250,2006-09-07,0.00,1,1,"Chem",21.60,7.4,89.1,1497,1113.60,0.744,,,,,,,
"TB",2006,250,2006-09-07,0.25,1,1,"Chem",,,,1477,445.37,0.302,,,,,,,
"TB",2006,250,2006-09-07,0.50,1,1,"Chem",,,,1454,116.80,0.080,,,,,,,
"TB",2006,250,2006-09-07,0.75,1,1,"Chem",,,,1432,82.23,0.057,,,,,,,
"TB",2006,250,2006-09-07,1.00,1,1,"Chem",20.00,6.9,80.5,1474,42.89,0.029,,,,,,,
"TB",2006,250,2006-09-07,1.25,1,1,"Chem",,,,1489,23.80,0.016,,,,,,,
"TB",2006,250,2006-09-07,1.50,1,1,"Chem",,,,1487,9.12,0.006,,,,,,,
"TB",2006,250,2006-09-07,1.75,1,1,"Chem",,,,1500,3.74,0.002,,,,,,,
"TB",2006,250,2006-09-07,2.00,1,1,"Chem",15.30,0.2,2.1,1485,2.37,0.002,,,,,,,
"TB",2006,250,2006-09-07,3.00,1,1,"Chem",8.90,0.2,1.8,,,,,,,,,,
"TB",2006,250,2006-09-07,4.00,1,1,"Chem",6.30,0.2,1.7,,,,,,,,,,
"TB",2006,250,2006-09-07,5.00,1,1,"Chem",5.10,0.2,1.7,,,,,,,,,,
"TB",2006,250,2006-09-07,5.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2006,250,2006-09-07,6.00,1,1,"Chem",4.60,0.2,1.6,,,,,,,,,,
"TB",2006,250,2006-09-07,7.00,1,1,"Chem",4.50,0.2,1.6,,,,,,,,,,
"TB",2006,262,2006-09-19,0.00,1,1,"Non-chem",14.50,5.1,53.1,213,124.90,0.586,,,,,,,
"TB",2006,262,2006-09-19,0.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2006,262,2006-09-19,0.25,1,1,"Non-chem",,,,227,35.75,0.157,,,,,,,
"TB",2006,262,2006-09-19,0.50,1,1,"Non-chem",,,,240,14.52,0.061,,,,,,,
"TB",2006,262,2006-09-19,0.75,1,1,"Non-chem",,,,253,6.91,0.027,,,,,,,
"TB",2006,262,2006-09-19,1.00,1,1,"Non-chem",14.40,4.8,49.8,271,4.84,0.018,,,,,,,
"TB",2006,262,2006-09-19,1.25,1,1,"Non-chem",,,,284,2.98,0.010,,,,,,,
"TB",2006,262,2006-09-19,1.50,1,1,"Non-chem",,,,294,1.93,0.007,,,,,,,
"TB",2006,262,2006-09-19,1.75,1,1,"Non-chem",,,,303,1.21,0.004,,,,,,,
"TB",2006,262,2006-09-19,2.00,1,1,"Non-chem",14.10,2.6,26.8,306,0.98,0.003,,,,,,,
"TB",2006,262,2006-09-19,3.00,1,1,"Non-chem",9.20,0.3,2.8,,,,,,,,,,
"TB",2006,262,2006-09-19,4.00,1,1,"Non-chem",6.60,0.3,2.6,,,,,,,,,,
"TB",2006,262,2006-09-19,5.00,1,1,"Non-chem",5.00,0.2,1.7,,,,,,,,,,
"TB",2006,262,2006-09-19,6.00,1,1,"Non-chem",4.50,0.2,1.6,,,,,,,,,,
"TB",2006,262,2006-09-19,7.00,1,1,"Non-chem",4.50,0.2,1.6,,,,,,,,,,
"TB",2006,275,2006-10-02,0.00,1,1,"Chem",13.00,6.5,65.5,955,345.01,0.361,,,,,,,
"TB",2006,275,2006-10-02,0.25,1,1,"Chem",,,,943,99.49,0.106,,,,,,,
"TB",2006,275,2006-10-02,0.50,1,1,"Chem",,,,944,37.26,0.039,,,,,,,
"TB",2006,275,2006-10-02,0.75,1,1,"Chem",,,,906,18.90,0.021,,,,,,,
"TB",2006,275,2006-10-02,1.00,1,1,"Chem",11.50,5.0,48.7,900,6.98,0.008,,,,,,,
"TB",2006,275,2006-10-02,1.25,1,1,"Chem",,,,845,3.31,0.004,,,,,,,
"TB",2006,275,2006-10-02,1.50,1,1,"Chem",,,,911,2.20,0.002,,,,,,,
"TB",2006,275,2006-10-02,1.75,1,1,"Chem",,,,958,1.76,0.002,,,,,,,
"TB",2006,275,2006-10-02,2.00,1,1,"Chem",11.20,5.1,49.3,,,,,,,,,,
"TB",2006,275,2006-10-02,3.00,1,1,"Chem",9.30,0.2,1.8,,,,,,,,,,
"TB",2006,275,2006-10-02,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2006,275,2006-10-02,4.00,1,1,"Chem",6.40,0.2,1.7,,,,,,,,,,
"TB",2006,275,2006-10-02,5.00,1,1,"Chem",5.00,0.2,1.7,,,,,,,,,,
"TB",2006,275,2006-10-02,6.00,1,1,"Chem",4.60,0.2,1.6,,,,,,,,,,
"TB",2006,275,2006-10-02,7.00,1,1,"Chem",4.50,0.2,1.6,,,,,,,,,,
"TB",2006,290,2006-10-17,0.00,1,1,"Non-chem",7.10,4.6,40.3,,237.07,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,0.25,1,1,"Non-chem",,,,,56.17,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,0.50,1,1,"Non-chem",,,,,23.46,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,0.75,1,1,"Non-chem",,,,,7.58,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,1.00,1,1,"Non-chem",6.50,3.9,33.7,,4.84,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,1.25,1,1,"Non-chem",,,,,3.74,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,1.50,1,1,"Non-chem",,,,,3.08,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,1.75,1,1,"Non-chem",,,,,2.43,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,2.00,1,1,"Non-chem",6.00,3.2,27.3,,2.20,,,,,,"U",,"V"
"TB",2006,290,2006-10-17,3.00,1,1,"Non-chem",6.00,3.2,27.3,,,,,,,,,,
"TB",2006,290,2006-10-17,3.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2006,290,2006-10-17,4.00,1,1,"Non-chem",5.90,3.2,27.2,,,,,,,,,,
"TB",2006,290,2006-10-17,5.00,1,1,"Non-chem",5.70,1.4,11.8,,,,,,,,,,
"TB",2006,290,2006-10-17,6.00,1,1,"Non-chem",4.70,0.2,1.6,,,,,,,,,,
"TB",2006,290,2006-10-17,7.00,1,1,"Non-chem",4.50,0.2,1.6,,,,,,,,,,
"TB",2006,305,2006-11-01,0.00,1,1,"Quarterly",3.90,3.8,30.7,,495.35,,,,,,"U",,"V"
"TB",2006,305,2006-11-01,0.25,1,1,"Quarterly",,,,,114.03,,,,,,"U",,"V"
"TB",2006,305,2006-11-01,0.50,1,1,"Quarterly",,,,,43.85,,,,,,"U",,"V"
"TB",2006,305,2006-11-01,0.75,1,1,"Quarterly",,,,,11.75,,,,,,"U",,"V"
"TB",2006,305,2006-11-01,1.00,1,1,"Quarterly",4.00,3.6,29.2,,5.14,,,,,,"U",,"V"
"TB",2006,305,2006-11-01,1.25,1,1,"Quarterly",,,,,2.74,,,,,,"U",,"V"
"TB",2006,305,2006-11-01,1.50,1,1,"Quarterly",,,,,1.62,,,,,,"U",,"V"
"TB",2006,305,2006-11-01,2.00,1,1,"Quarterly",4.10,3.4,27.6,,,,,,,,,,
"TB",2006,305,2006-11-01,3.00,1,1,"Quarterly",4.10,3.3,26.8,,,,,,,,,,
"TB",2006,305,2006-11-01,4.00,1,1,"Quarterly",4.20,3.2,26.1,,,,,,,,,,
"TB",2006,305,2006-11-01,5.00,1,1,"Quarterly",4.20,3.2,26.1,,,,,,,,,,
"TB",2006,305,2006-11-01,6.00,1,1,"Quarterly",4.20,3.0,24.4,,,,,,,,,,
"TB",2006,305,2006-11-01,7.00,1,1,"Quarterly",4.50,0.2,1.6,,,,,,,,,,
"TB",2006,305,2006-11-01,7.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2007,23,2007-01-23,0.00,1,1,"Chem",0.60,9.3,68.7,423,4.73,0.011,,,,,,,
"TB",2007,23,2007-01-23,0.50,1,1,"Chem",,,,421,1.09,0.003,,,,,,,
"TB",2007,23,2007-01-23,1.00,1,1,"Chem",1.90,7.4,56.6,417,0.33,0.001,,,,,,,
"TB",2007,23,2007-01-23,2.00,1,1,"Chem",3.30,4.9,39.0,,,,,,,,,,
"TB",2007,23,2007-01-23,3.00,1,1,"Chem",3.70,3.7,29.7,,,,,,,,,,
"TB",2007,23,2007-01-23,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2007,23,2007-01-23,4.00,1,1,"Chem",4.00,0.4,3.2,,,,,,,,,,
"TB",2007,23,2007-01-23,5.00,1,1,"Chem",4.00,0.4,3.2,,,,,,,,,,
"TB",2007,23,2007-01-23,6.00,1,1,"Chem",4.10,0.2,1.6,,,,,,,,,,
"TB",2007,23,2007-01-23,7.00,1,1,"Chem",4.10,0.2,1.6,,,,,,,,,,
"TB",2007,52,2007-02-21,0.00,1,1,"Quarterly",0.60,6.0,44.3,1013,13.17,0.013,,,,,,,
"TB",2007,52,2007-02-21,0.50,1,1,"Quarterly",,,,1022,5.69,0.006,,,,,,,
"TB",2007,52,2007-02-21,0.75,1,1,"Quarterly",,,,1026,2.60,0.003,,,,,,,
"TB",2007,52,2007-02-21,1.00,1,1,"Quarterly",1.50,5.1,38.6,1028,1.17,0.001,,,,,,,
"TB",2007,52,2007-02-21,2.00,1,1,"Quarterly",2.90,3.6,28.3,1025,0.44,0.000,,,,,,,
"TB",2007,52,2007-02-21,3.00,1,1,"Quarterly",3.50,2.7,21.6,,,,,,,,,,
"TB",2007,52,2007-02-21,4.00,1,1,"Quarterly",3.80,1.1,8.9,,,,,,,,,,
"TB",2007,52,2007-02-21,5.00,1,1,"Quarterly",4.00,0.3,2.4,,,,,,,,,,
"TB",2007,52,2007-02-21,6.00,1,1,"Quarterly",4.10,0.2,1.6,,,,,,,,,,
"TB",2007,52,2007-02-21,7.00,1,1,"Quarterly",4.10,0.1,0.8,,,,,,,,,,
"TB",2007,52,2007-02-21,7.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2007,86,2007-03-27,0.00,1,1,"Chem",1.80,5.7,43.5,542,273.77,0.505,,,,,,,
"TB",2007,86,2007-03-27,0.50,1,1,"Chem",,,,546,84.35,0.154,,,,,,,
"TB",2007,86,2007-03-27,0.75,1,1,"Chem",,,,555,21.12,0.038,,,,,,,
"TB",2007,86,2007-03-27,1.00,1,1,"Chem",2.60,4.8,37.4,586,10.24,0.017,,,,,,,
"TB",2007,86,2007-03-27,1.25,1,1,"Chem",,,,595,2.82,0.005,,,,,,,
"TB",2007,86,2007-03-27,1.50,1,1,"Chem",,,,596,1.34,0.002,,,,,,,
"TB",2007,86,2007-03-27,1.75,1,1,"Chem",,,,591,0.58,0.001,,,,,,,
"TB",2007,86,2007-03-27,2.00,1,1,"Chem",2.80,3.8,29.8,587,0.14,0.000,,,,,,,
"TB",2007,86,2007-03-27,3.00,1,1,"Chem",3.30,1.5,11.9,,,,,,,,,,
"TB",2007,86,2007-03-27,4.00,1,1,"Chem",3.80,0.3,2.4,,,,,,,,,,
"TB",2007,86,2007-03-27,5.00,1,1,"Chem",4.00,0.2,1.6,,,,,,,,,,
"TB",2007,86,2007-03-27,6.00,1,1,"Chem",4.10,0.1,0.8,,,,,,,,,,
"TB",2007,86,2007-03-27,7.00,1,1,"Chem",4.10,0.1,0.8,,,,,,,,,,
"TB",2007,86,2007-03-27,7.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2007,115,2007-04-25,0.00,1,1,"Quarterly",14.10,9.6,99.0,769,414.47,0.539,,,,,,,
"TB",2007,115,2007-04-25,0.50,1,1,"Quarterly",,,,756,158.12,0.209,,,,,,,
"TB",2007,115,2007-04-25,0.75,1,1,"Quarterly",,,,754,68.01,0.090,,,,,,,
"TB",2007,115,2007-04-25,1.00,1,1,"Quarterly",8.70,13.6,124.0,750,30.50,0.041,,,,,,,
"TB",2007,115,2007-04-25,1.25,1,1,"Quarterly",,,,784,17.92,0.023,,,,,,,
"TB",2007,115,2007-04-25,1.75,1,1,"Quarterly",,,,783,6.89,0.009,,,,,,,
"TB",2007,115,2007-04-25,2.00,1,1,"Quarterly",4.70,1.6,13.2,782,2.04,0.003,,,,,,,
"TB",2007,115,2007-04-25,2.25,1,1,"Quarterly",,,,784,0.68,0.001,,,,,,,
"TB",2007,115,2007-04-25,3.00,1,1,"Quarterly",4.30,0.5,4.1,,,,,,,,,,
"TB",2007,115,2007-04-25,4.00,1,1,"Quarterly",4.20,0.3,2.4,,,,,,,,,,
"TB",2007,115,2007-04-25,5.00,1,1,"Quarterly",4.20,0.3,2.4,,,,,,,,,,
"TB",2007,115,2007-04-25,5.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2007,115,2007-04-25,6.00,1,1,"Quarterly",4.20,0.2,1.6,,,,,,,,,,
"TB",2007,115,2007-04-25,7.00,1,1,"Quarterly",4.20,0.2,1.6,,,,,,,,,,
"TB",2007,115,2007-04-25,7.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2007,129,2007-05-09,0.00,1,1,"Non-chem",21.90,8.8,106.6,1838,1482.00,0.806,,,,,,,
"TB",2007,129,2007-05-09,0.25,1,1,"Non-chem",,,,1843,477.30,0.259,,,,,,,
"TB",2007,129,2007-05-09,0.50,1,1,"Non-chem",,,,1813,225.76,0.125,,,,,,,
"TB",2007,129,2007-05-09,0.75,1,1,"Non-chem",,,,1879,113.34,0.060,,,,,,,
"TB",2007,129,2007-05-09,1.00,1,1,"Non-chem",12.50,5.0,49.8,1850,61.05,0.033,,,,,,,
"TB",2007,129,2007-05-09,1.25,1,1,"Non-chem",,,,1861,33.85,0.018,,,,,,,
"TB",2007,129,2007-05-09,1.50,1,1,"Non-chem",,,,1888,14.34,0.008,,,,,,,
"TB",2007,129,2007-05-09,1.75,1,1,"Non-chem",,,,1894,7.53,0.004,,,,,,,
"TB",2007,129,2007-05-09,2.00,1,1,"Non-chem",5.90,0.5,4.3,1885,3.55,0.002,,,,,,,
"TB",2007,129,2007-05-09,2.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2007,129,2007-05-09,2.25,1,1,"Non-chem",,,,1918,1.68,0.001,,,,,,,
"TB",2007,129,2007-05-09,2.50,1,1,"Non-chem",,,,1882,0.88,0.000,,,,,,,
"TB",2007,129,2007-05-09,3.00,1,1,"Non-chem",4.50,0.3,2.5,,,,,,,,,,
"TB",2007,129,2007-05-09,4.00,1,1,"Non-chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2007,129,2007-05-09,5.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2007,129,2007-05-09,6.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2007,129,2007-05-09,7.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2007,142,2007-05-22,0.00,1,1,"Chem",24.70,7.9,100.9,1649,1061.20,0.644,,,,,,,
"TB",2007,142,2007-05-22,0.50,1,1,"Chem",,,,1049,88.81,0.085,,,,,,,
"TB",2007,142,2007-05-22,1.00,1,1,"Chem",15.00,7.4,77.9,616,15.25,0.025,,,,,,,
"TB",2007,142,2007-05-22,1.50,1,1,"Chem",,,,600,2.52,0.004,,,,,,,
"TB",2007,142,2007-05-22,2.00,1,1,"Chem",7.50,0.2,1.8,601,0.62,0.001,,,,,,,
"TB",2007,142,2007-05-22,2.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2007,142,2007-05-22,3.00,1,1,"Chem",4.70,0.2,1.6,,,,,,,,,,
"TB",2007,142,2007-05-22,4.00,1,1,"Chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2007,142,2007-05-22,5.00,1,1,"Chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2007,142,2007-05-22,6.00,1,1,"Chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2007,142,2007-05-22,7.00,1,1,"Chem",4.20,0.1,0.8,,,,,,,,,,
"TB",2007,156,2007-06-05,0.00,1,1,"Non-chem",18.50,6.6,74.7,1160,738.41,0.637,,,,,,,
"TB",2007,156,2007-06-05,0.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2007,156,2007-06-05,0.25,1,1,"Non-chem",,,,950,233.37,0.246,,,,,,,
"TB",2007,156,2007-06-05,0.50,1,1,"Non-chem",,,,943,152.08,0.161,,,,,,,
"TB",2007,156,2007-06-05,0.75,1,1,"Non-chem",,,,938,73.70,0.079,,,,,,,
"TB",2007,156,2007-06-05,1.00,1,1,"Non-chem",16.80,5.6,61.2,906,27.14,0.030,,,,,,,
"TB",2007,156,2007-06-05,1.25,1,1,"Non-chem",,,,911,13.77,0.015,,,,,,,
"TB",2007,156,2007-06-05,1.50,1,1,"Non-chem",,,,917,8.73,0.010,,,,,,,
"TB",2007,156,2007-06-05,1.75,1,1,"Non-chem",,,,908,2.22,0.002,,,,,,,
"TB",2007,156,2007-06-05,2.00,1,1,"Non-chem",8.50,0.2,1.8,913,1.05,0.001,,,,,,,
"TB",2007,156,2007-06-05,2.25,1,1,"Non-chem",,,,912,0.64,0.001,,,,,,,
"TB",2007,156,2007-06-05,3.00,1,1,"Non-chem",5.30,0.1,0.8,,,,,,,,,,
"TB",2007,156,2007-06-05,4.00,1,1,"Non-chem",4.60,0.1,0.8,,,,,,,,,,
"TB",2007,156,2007-06-05,5.00,1,1,"Non-chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2007,156,2007-06-05,6.00,1,1,"Non-chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2007,156,2007-06-05,7.00,1,1,"Non-chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2007,169,2007-06-18,0.00,1,1,"Chem",27.30,7.8,104.5,2065,1451.80,0.703,,,,,,,
"TB",2007,169,2007-06-18,0.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2007,169,2007-06-18,0.25,1,1,"Chem",,,,2092,595.50,0.285,,,,,,,
"TB",2007,169,2007-06-18,0.50,1,1,"Chem",,,,2062,318.02,0.154,,,,,,,
"TB",2007,169,2007-06-18,0.75,1,1,"Chem",,,,1952,145.88,0.075,,,,,,,
"TB",2007,169,2007-06-18,1.00,1,1,"Chem",18.70,1.5,17.1,511,13.97,0.027,,,,,,,
"TB",2007,169,2007-06-18,1.25,1,1,"Chem",,,,1270,27.42,0.022,,,,,,,
"TB",2007,169,2007-06-18,1.50,1,1,"Chem",,,,1237,18.35,0.015,,,,,,,
"TB",2007,169,2007-06-18,1.75,1,1,"Chem",,,,1981,9.82,0.005,,,,,,,
"TB",2007,169,2007-06-18,2.00,1,1,"Chem",9.70,0.4,3.7,2044,3.48,0.002,,,,,,,
"TB",2007,169,2007-06-18,2.25,1,1,"Chem",,,,1582,1.21,0.001,,,,,,,
"TB",2007,169,2007-06-18,2.50,1,1,"Chem",,,,2005,0.96,0.000,,,,,,,
"TB",2007,169,2007-06-18,3.00,1,1,"Chem",5.70,0.1,0.8,,,,,,,,,,
"TB",2007,169,2007-06-18,4.00,1,1,"Chem",4.70,0.1,0.8,,,,,,,,,,
"TB",2007,169,2007-06-18,5.00,1,1,"Chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2007,169,2007-06-18,6.00,1,1,"Chem",4.20,0.1,0.8,,,,,,,,,,
"TB",2007,169,2007-06-18,7.00,1,1,"Chem",4.20,0.1,0.8,,,,,,,,,,
"TB",2007,186,2007-07-05,0.00,1,1,"Non-chem",23.20,6.7,83.2,1238,915.42,0.739,,,,,,,
"TB",2007,186,2007-07-05,0.25,1,1,"Non-chem",,,,1244,355.37,0.286,,,,,,,
"TB",2007,186,2007-07-05,0.50,1,1,"Non-chem",,,,1230,163.25,0.133,,,,,,,
"TB",2007,186,2007-07-05,0.75,1,1,"Non-chem",,,,1237,83.20,0.067,,,,,,,
"TB",2007,186,2007-07-05,1.00,1,1,"Non-chem",21.20,4.5,53.8,1222,41.71,0.034,,,,,,,
"TB",2007,186,2007-07-05,1.25,1,1,"Non-chem",,,,1207,20.84,0.017,,,,,,,
"TB",2007,186,2007-07-05,1.50,1,1,"Non-chem",,,,1204,10.63,0.009,,,,,,,
"TB",2007,186,2007-07-05,1.75,1,1,"Non-chem",,,,1201,4.43,0.004,,,,,,,
"TB",2007,186,2007-07-05,2.00,1,1,"Non-chem",11.30,0.5,4.8,1211,1.72,0.001,,,,,,,
"TB",2007,186,2007-07-05,2.25,1,1,"Non-chem",,,,1237,0.68,0.001,,,,,,,
"TB",2007,186,2007-07-05,3.00,1,1,"Non-chem",6.00,0.5,4.3,,,,,,,,,,
"TB",2007,186,2007-07-05,4.00,1,1,"Non-chem",4.70,0.5,4.1,,,,,,,,,,
"TB",2007,186,2007-07-05,5.00,1,1,"Non-chem",4.30,0.4,3.3,,,,,,,,,,
"TB",2007,186,2007-07-05,5.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2007,186,2007-07-05,6.00,1,1,"Non-chem",4.30,0.4,3.3,,,,,,,,,,
"TB",2007,186,2007-07-05,7.00,1,1,"Non-chem",4.30,0.4,3.3,,,,,,,,,,
"TB",2007,198,2007-07-17,0.00,1,1,"Chem",24.80,8.2,105.0,2096,1394.60,0.665,,,,,,,
"TB",2007,198,2007-07-17,0.25,1,1,"Chem",,,,2106,647.16,0.307,,,,,,,
"TB",2007,198,2007-07-17,0.50,1,1,"Chem",,,,2110,306.08,0.145,,,,,,,
"TB",2007,198,2007-07-17,0.75,1,1,"Chem",,,,2102,162.91,0.078,,,,,,,
"TB",2007,198,2007-07-17,1.00,1,1,"Chem",20.50,8.0,94.3,2076,78.20,0.038,,,,,,,
"TB",2007,198,2007-07-17,1.25,1,1,"Chem",,,,2071,53.35,0.026,,,,,,,
"TB",2007,198,2007-07-17,1.50,1,1,"Chem",,,,2079,29.97,0.014,,,,,,,
"TB",2007,198,2007-07-17,1.75,1,1,"Chem",,,,2069,9.65,0.005,,,,,,,
"TB",2007,198,2007-07-17,2.00,1,1,"Chem",13.50,0.6,6.1,2051,4.31,0.002,,,,,,,
"TB",2007,198,2007-07-17,2.25,1,1,"Chem",,,,2033,1.85,0.001,,,,,,,
"TB",2007,198,2007-07-17,2.50,1,1,"Chem",,,,2037,0.79,0.000,,,,,,,
"TB",2007,198,2007-07-17,3.00,1,1,"Chem",7.80,0.5,4.5,,,,,,,,,,
"TB",2007,198,2007-07-17,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2007,198,2007-07-17,4.00,1,1,"Chem",6.00,0.4,3.4,,,,,,,,,,
"TB",2007,198,2007-07-17,5.00,1,1,"Chem",4.90,0.3,2.5,,,,,,,,,,
"TB",2007,198,2007-07-17,6.00,1,1,"Chem",4.60,0.3,2.5,,,,,,,,,,
"TB",2007,198,2007-07-17,7.00,1,1,"Chem",4.70,0.3,2.5,,,,,,,,,,
"TB",2007,214,2007-08-02,0.00,1,1,"Non-chem",26.00,7.3,95.5,1270,805.78,0.634,,,,,,,
"TB",2007,214,2007-08-02,0.25,1,1,"Non-chem",,,,1295,509.14,0.393,,,,,,,
"TB",2007,214,2007-08-02,0.50,1,1,"Non-chem",,,,1306,208.85,0.160,,,,,,,
"TB",2007,214,2007-08-02,0.75,1,1,"Non-chem",,,,1289,127.19,0.099,,,,,,,
"TB",2007,214,2007-08-02,1.00,1,1,"Non-chem",25.00,7.6,97.6,1312,55.05,0.042,,,,,,,
"TB",2007,214,2007-08-02,1.25,1,1,"Non-chem",,,,1286,21.57,0.017,,,,,,,
"TB",2007,214,2007-08-02,1.50,1,1,"Non-chem",,,,1288,8.90,0.007,,,,,,,
"TB",2007,214,2007-08-02,1.75,1,1,"Non-chem",,,,1321,4.90,0.004,,,,,,,
"TB",2007,214,2007-08-02,2.00,1,1,"Non-chem",13.50,0.4,4.1,1312,1.06,0.001,,,,,,,
"TB",2007,214,2007-08-02,3.00,1,1,"Non-chem",7.70,0.5,4.4,,,,,,,,,,
"TB",2007,214,2007-08-02,3.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2007,214,2007-08-02,4.00,1,1,"Non-chem",5.40,0.7,5.9,,,,,,,,,,
"TB",2007,214,2007-08-02,5.00,1,1,"Non-chem",4.70,0.7,5.8,,,,,,,,,,
"TB",2007,214,2007-08-02,6.00,1,1,"Non-chem",4.40,0.7,5.7,,,,,,,,,,
"TB",2007,214,2007-08-02,7.00,1,1,"Non-chem",4.40,0.7,5.7,,,,,,,,,,
"TB",2007,225,2007-08-13,0.00,1,1,"Quarterly",23.10,7.5,93.0,834,488.99,0.586,,,,,,,
"TB",2007,225,2007-08-13,0.25,1,1,"Quarterly",,,,856,192.89,0.225,,,,,,,
"TB",2007,225,2007-08-13,0.50,1,1,"Quarterly",,,,853,75.99,0.089,,,,,,,
"TB",2007,225,2007-08-13,0.75,1,1,"Quarterly",,,,851,34.47,0.041,,,,,,,
"TB",2007,225,2007-08-13,1.00,1,1,"Quarterly",23.00,7.6,94.0,860,13.97,0.016,,,,,,,
"TB",2007,225,2007-08-13,1.25,1,1,"Quarterly",,,,809,8.51,0.011,,,,,,,
"TB",2007,225,2007-08-13,1.50,1,1,"Quarterly",,,,842,2.58,0.003,,,,,,,
"TB",2007,225,2007-08-13,1.75,1,1,"Quarterly",,,,850,0.77,0.001,,,,,,,
"TB",2007,225,2007-08-13,2.00,1,1,"Quarterly",14.50,0.3,3.1,,,,,,,,,,
